Workflow_ID,Process_Name,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Approval_Level,Employee_Workload,Cost_Per_Task,workload_bin,start_date,start_month,start_hour,start_dayofweek,start_month_num,anomaly,cluster,pca1,pca2,dbscan_cluster
WF_108,IT Support Ticket,TASK_108,Escalation,High,IT,EMP_80,2024-05-27 12:21:00,2024-05-27 14:11:00,50,110,1,Level 1,9,211.4,9-10,2024-05-27,2024-05,12,0,5,1,1,-1.078975147047509,0.2687572786801089,5
WF_109,Purchase Order,TASK_109,Approval,High,Customer Service,EMP_10,2024-03-23 18:18:00,2024-03-23 23:32:00,216,314,1,Level 3,8,361.12,7-8,2024-03-23,2024-03,18,5,3,1,1,0.037261243077533375,-0.20423966036860805,0
WF_110,HR Onboarding,TASK_110,Review,Low,Operations,EMP_78,2024-10-23 09:27:00,2024-10-23 12:49:00,136,202,1,Level 2,6,155.22,5-6,2024-10-23,2024-10,9,2,10,1,2,-0.13928314054724267,1.884833946037902,3
WF_111,Invoice Approval,TASK_111,Validation,Critical,Customer Service,EMP_11,2024-06-30 00:42:00,2024-06-30 03:25:00,50,163,1,Level 1,9,387.75,9-10,2024-06-30,2024-06,0,6,6,1,1,0.3495015401987125,-0.18046932712349348,0
WF_112,Customer Complaint,TASK_112,Approval,Low,HR,EMP_99,2024-12-01 22:48:00,2024-12-01 23:37:00,13,49,1,Level 2,3,234.36,3-4,2024-12-01,2024-12,22,6,12,1,3,-0.505089926366876,-1.63604291713491,1
WF_113,HR Onboarding,TASK_113,Data Entry,Medium,HR,EMP_90,2024-11-18 02:09:00,2024-11-18 06:33:00,207,264,1,Level 3,6,378.4,5-6,2024-11-18,2024-11,2,0,11,1,3,-0.9338766319660757,-1.3953499475124134,1
WF_114,Purchase Order,TASK_114,Validation,Medium,Operations,EMP_73,2024-01-11 03:12:00,2024-01-11 07:28:00,206,256,1,Level 1,10,404.91,9-10,2024-01-11,2024-01,3,3,1,1,2,-0.26874273278183414,2.184594188038716,3
WF_115,HR Onboarding,TASK_115,Review,Low,IT,EMP_129,2024-11-21 07:51:00,2024-11-21 10:09:00,93,138,1,Level 1,4,424.76,3-4,2024-11-21,2024-11,7,3,11,1,1,-1.3276869687027268,0.16249532852412918,5
WF_116,IT Support Ticket,TASK_116,Escalation,Medium,Customer Service,EMP_11,2024-04-04 00:23:00,2024-04-04 04:56:00,156,273,1,Level 3,6,63.64,5-6,2024-04-04,2024-04,0,3,4,1,1,0.20204429198253906,-0.43869420035257345,0
WF_117,Customer Complaint,TASK_117,Escalation,Low,IT,EMP_146,2024-03-09 01:48:00,2024-03-09 05:09:00,117,201,1,Level 2,1,145.69,0-2,2024-03-09,2024-03,1,5,3,1,1,-1.3997338442278224,-0.08420713206670544,5
WF_118,HR Onboarding,TASK_118,Escalation,Low,Finance,EMP_44,2024-02-17 00:08:00,2024-02-17 04:34:00,192,266,1,Level 1,10,282.42,9-10,2024-02-17,2024-02,0,5,2,1,0,1.8331253825772602,-0.03299497562475817,4
WF_119,Purchase Order,TASK_119,Escalation,Critical,Customer Service,EMP_4,2024-10-12 12:41:00,2024-10-12 15:58:00,114,197,1,Level 2,7,147.5,7-8,2024-10-12,2024-10,12,5,10,1,1,0.34010818079411176,-0.37224221926848305,0
WF_120,Purchase Order,TASK_120,Escalation,Medium,Customer Service,EMP_35,2024-02-03 00:16:00,2024-02-03 04:26:00,143,250,1,Level 1,6,310.88,5-6,2024-02-03,2024-02,0,5,2,1,1,0.14503041897470373,-0.3265310211819138,0
WF_121,Invoice Approval,TASK_121,Validation,Critical,Finance,EMP_17,2024-05-17 20:13:00,2024-05-18 00:02:00,117,229,1,Level 1,7,351.16,7-8,2024-05-17,2024-05,20,4,5,1,0,1.8164405398742318,-0.1359890330060124,4
WF_122,Purchase Order,TASK_122,Validation,Critical,Operations,EMP_92,2024-05-03 23:58:00,2024-05-04 04:50:00,227,292,1,Level 3,3,72.95,3-4,2024-05-03,2024-05,23,4,5,1,2,-0.34751462204769934,1.736842343477093,3
WF_123,Purchase Order,TASK_123,Review,Critical,Operations,EMP_34,2024-11-03 06:24:00,2024-11-03 10:26:00,132,242,1,Level 3,8,489.88,7-8,2024-11-03,2024-11,6,6,11,1,2,-0.31756757482131226,2.1366673700395054,3
WF_124,Purchase Order,TASK_124,Escalation,Critical,Operations,EMP_1,2024-03-03 06:57:00,2024-03-03 09:18:00,55,141,1,Level 1,1,479.95,0-2,2024-03-03,2024-03,6,6,3,1,2,-0.25607359437979327,1.8127281971530693,3
WF_125,IT Support Ticket,TASK_125,Escalation,High,HR,EMP_59,2024-01-03 03:15:00,2024-01-03 08:00:00,237,285,1,Level 1,7,367.89,7-8,2024-01-03,2024-01,3,2,1,1,3,-0.9508567620709344,-1.353347643816199,1
WF_126,IT Support Ticket,TASK_126,Review,High,IT,EMP_141,2024-01-15 22:02:00,2024-01-16 02:15:00,174,253,1,Level 2,6,467.99,5-6,2024-01-15,2024-01,22,0,1,1,1,-1.5347430036519598,0.2920859307366137,5
WF_127,HR Onboarding,TASK_127,Approval,Medium,Finance,EMP_147,2024-11-19 18:38:00,2024-11-19 22:30:00,233,232,0,Level 3,3,443.42,3-4,2024-11-19,2024-11,18,1,11,1,0,1.689058612291144,-0.26213481707429837,4
WF_128,HR Onboarding,TASK_128,Data Entry,High,IT,EMP_145,2024-06-27 18:02:00,2024-06-27 20:42:00,65,160,1,Level 1,5,180.84,5-6,2024-06-27,2024-06,18,3,6,1,1,-1.2493301561560493,0.09429729270129744,5
WF_129,Customer Complaint,TASK_129,Approval,Low,Finance,EMP_106,2024-07-14 10:21:00,2024-07-14 12:09:00,93,108,1,Level 3,5,76.06,5-6,2024-07-14,2024-07,10,6,7,1,0,2.1322201424728164,-0.3765084978576411,4
WF_130,Invoice Approval,TASK_130,Review,Critical,IT,EMP_88,2024-11-06 14:24:00,2024-11-06 18:01:00,157,217,1,Level 2,5,484.96,5-6,2024-11-06,2024-11,14,2,11,1,1,-1.4903950917001927,0.25001726119990486,5
WF_131,Invoice Approval,TASK_131,Validation,Medium,HR,EMP_29,2024-05-09 10:20:00,2024-05-09 13:16:00,178,176,0,Level 2,3,269.91,3-4,2024-05-09,2024-05,10,3,5,1,3,-0.7744393555970516,-1.5927931467238685,1
WF_132,Invoice Approval,TASK_132,Review,Low,IT,EMP_141,2024-09-15 03:13:00,2024-09-15 05:19:00,97,126,1,Level 3,4,319.45,3-4,2024-09-15,2024-09,3,6,9,1,1,-1.2597191117852928,0.11018351516231517,5
WF_133,HR Onboarding,TASK_133,Escalation,Medium,IT,EMP_36,2024-07-19 11:13:00,2024-07-19 12:36:00,72,83,1,Level 2,6,410.05,5-6,2024-07-19,2024-07,11,4,7,1,1,-1.1698787582083428,0.22929513961817805,5
WF_134,Invoice Approval,TASK_134,Data Entry,High,HR,EMP_36,2024-04-12 11:16:00,2024-04-12 14:37:00,116,201,1,Level 1,8,400.61,7-8,2024-04-12,2024-04,11,4,4,1,3,-0.775432511695111,-1.3127512183170464,1
WF_135,IT Support Ticket,TASK_135,Validation,Critical,HR,EMP_4,2024-11-12 08:55:00,2024-11-12 11:57:00,73,182,1,Level 3,10,358.97,9-10,2024-11-12,2024-11,8,1,11,1,3,-0.6785418903504784,-1.2511968988667144,1
WF_136,Purchase Order,TASK_136,Data Entry,Medium,IT,EMP_61,2024-03-02 22:08:00,2024-03-03 00:58:00,127,170,1,Level 1,3,58.7,3-4,2024-03-02,2024-03,22,5,3,1,1,-1.259881022667876,-0.046602120388499646,5
WF_137,Purchase Order,TASK_137,Validation,Medium,Customer Service,EMP_47,2024-04-03 08:31:00,2024-04-03 11:17:00,148,166,1,Level 3,10,219.67,9-10,2024-04-03,2024-04,8,2,4,1,1,0.4343084650764536,-0.2167478990786072,0
WF_138,HR Onboarding,TASK_138,Data Entry,Low,IT,EMP_94,2024-08-14 03:54:00,2024-08-14 07:02:00,104,188,1,Level 2,4,100.05,3-4,2024-08-14,2024-08,3,2,8,1,1,-1.2924764230896906,0.019306776428130334,5
WF_139,Invoice Approval,TASK_139,Escalation,High,IT,EMP_113,2024-11-01 22:38:00,2024-11-02 01:58:00,141,200,1,Level 1,7,195.12,7-8,2024-11-01,2024-11,22,4,11,1,1,-1.2940036448960086,0.19458335945099636,5
WF_140,Customer Complaint,TASK_140,Escalation,Critical,Customer Service,EMP_21,2024-07-23 08:47:00,2024-07-23 13:27:00,226,280,1,Level 3,6,347.58,5-6,2024-07-23,2024-07,8,1,7,1,1,0.06960138153907199,-0.30292684975175355,0
WF_141,Invoice Approval,TASK_141,Escalation,Critical,Finance,EMP_72,2024-02-07 03:14:00,2024-02-07 07:04:00,150,230,1,Level 3,8,413.26,7-8,2024-02-07,2024-02,3,2,2,1,0,1.80926168155013,-0.06380327219961368,4
WF_142,Customer Complaint,TASK_142,Escalation,Low,Customer Service,EMP_62,2024-09-03 04:57:00,2024-09-03 06:12:00,10,75,1,Level 1,6,366.55,5-6,2024-09-03,2024-09,4,1,9,1,1,0.472535484787749,-0.3366222809559651,0
WF_143,IT Support Ticket,TASK_143,Review,Critical,Finance,EMP_72,2024-10-08 04:26:00,2024-10-08 08:30:00,172,244,1,Level 2,3,85.77,3-4,2024-10-08,2024-10,4,1,10,1,0,1.8141631173952835,-0.428814090900641,4
WF_144,IT Support Ticket,TASK_144,Review,Low,Finance,EMP_13,2024-10-12 18:38:00,2024-10-12 22:47:00,155,249,1,Level 2,7,430.32,7-8,2024-10-12,2024-10,18,5,10,1,0,1.743345263462375,-0.09438167168145833,4
WF_145,IT Support Ticket,TASK_145,Approval,High,IT,EMP_95,2024-06-12 13:41:00,2024-06-12 15:00:00,84,79,0,Level 3,2,118.78,0-2,2024-06-12,2024-06,13,2,6,1,1,-1.1232848642244786,-0.07972643287075781,5
WF_146,Invoice Approval,TASK_146,Review,Low,HR,EMP_38,2024-05-07 20:27:00,2024-05-08 02:19:00,236,352,1,Level 1,6,115.31,5-6,2024-05-07,2024-05,20,1,5,-1,3,-1.0005207235328817,-1.5014814559916068,-1
WF_147,Invoice Approval,TASK_147,Data Entry,Critical,Operations,EMP_102,2024-01-18 14:03:00,2024-01-18 17:50:00,179,227,1,Level 1,2,295.18,0-2,2024-01-18,2024-01,14,3,1,1,2,-0.3306485456606466,1.7858304752355059,3
WF_148,Customer Complaint,TASK_148,Data Entry,Medium,Finance,EMP_118,2024-10-10 15:49:00,2024-10-10 20:25:00,188,276,1,Level 3,4,221.35,3-4,2024-10-10,2024-10,15,3,10,1,0,1.7142124047082694,-0.3154182042325318,4
WF_149,Customer Complaint,TASK_149,Review,Low,Finance,EMP_117,2024-06-24 07:05:00,2024-06-24 11:11:00,174,246,1,Level 2,7,80.1,7-8,2024-06-24,2024-06,7,0,6,1,0,1.8954130226115373,-0.26066847828588724,4
WF_150,Invoice Approval,TASK_150,Review,Low,IT,EMP_74,2024-04-08 21:58:00,2024-04-08 23:48:00,53,110,1,Level 1,3,471.22,3-4,2024-04-08,2024-04,21,0,4,1,1,-1.3116705245927138,0.13604124982891685,5
WF_151,IT Support Ticket,TASK_151,Escalation,Critical,Finance,EMP_20,2024-12-13 18:56:00,2024-12-13 23:31:00,157,275,1,Level 3,1,298.23,0-2,2024-12-13,2024-12,18,4,12,1,0,1.6219844161419579,-0.40706880944445495,-1
WF_152,Invoice Approval,TASK_152,Review,Low,Finance,EMP_73,2024-01-01 03:46:00,2024-01-01 06:43:00,163,177,1,Level 3,6,293.52,5-6,2024-01-01,2024-01,3,0,1,1,0,1.9239697066264871,-0.2166802458395703,4
WF_153,HR Onboarding,TASK_153,Validation,Critical,Finance,EMP_133,2024-09-16 15:49:00,2024-09-16 18:05:00,82,136,1,Level 2,3,205.91,3-4,2024-09-16,2024-09,15,0,9,1,0,1.980505401335058,-0.39446413039653844,4
WF_154,Customer Complaint,TASK_154,Data Entry,High,Operations,EMP_16,2024-08-19 07:44:00,2024-08-19 12:19:00,156,275,1,Level 2,8,326.32,7-8,2024-08-19,2024-08,7,0,8,1,2,-0.3154927586412116,2.066168220038548,3
WF_155,Customer Complaint,TASK_155,Validation,Low,HR,EMP_9,2024-06-26 21:47:00,2024-06-27 02:18:00,235,271,1,Level 1,8,328.17,7-8,2024-06-26,2024-06,21,2,6,1,3,-0.8855108587665138,-1.3324472632807718,1
WF_156,HR Onboarding,TASK_156,Review,Low,IT,EMP_26,2024-07-07 14:47:00,2024-07-07 20:10:00,206,323,1,Level 1,2,282.46,0-2,2024-07-07,2024-07,14,6,7,1,1,-1.6805519548883776,0.048484249482729835,5
WF_157,Purchase Order,TASK_157,Escalation,Low,HR,EMP_54,2024-02-02 17:28:00,2024-02-02 20:27:00,143,179,1,Level 1,3,79.54,3-4,2024-02-02,2024-02,17,4,2,1,3,-0.7010600174046675,-1.6822182630135247,1
WF_158,HR Onboarding,TASK_158,Review,Low,HR,EMP_5,2024-03-21 18:28:00,2024-03-21 20:31:00,27,123,1,Level 2,2,364.1,0-2,2024-03-21,2024-03,18,3,3,1,3,-0.7282250922408461,-1.601873299658239,1
WF_159,Purchase Order,TASK_159,Approval,Low,Finance,EMP_16,2024-03-15 07:44:00,2024-03-15 11:45:00,123,241,1,Level 2,2,119.18,0-2,2024-03-15,2024-03,7,4,3,1,0,1.7855188307442689,-0.456237630816162,4
WF_160,Customer Complaint,TASK_160,Data Entry,Critical,Operations,EMP_54,2024-02-17 19:37:00,2024-02-17 23:58:00,213,261,1,Level 2,2,57.55,0-2,2024-02-17,2024-02,19,5,2,1,2,-0.2996877764707012,1.6805025941321279,3
WF_161,Customer Complaint,TASK_161,Data Entry,Low,Operations,EMP_101,2024-02-01 05:22:00,2024-02-01 07:37:00,64,135,1,Level 3,7,444.4,7-8,2024-02-01,2024-02,5,3,2,1,2,-0.10488280542448108,2.0502804284031457,3
WF_162,Purchase Order,TASK_162,Data Entry,High,Customer Service,EMP_109,2024-06-05 19:22:00,2024-06-06 00:00:00,162,278,1,Level 2,7,273.51,7-8,2024-06-05,2024-06,19,2,6,1,1,0.1252230906181551,-0.29577715636578306,0
WF_163,IT Support Ticket,TASK_163,Data Entry,Low,Operations,EMP_81,2024-02-25 23:24:00,2024-02-26 00:25:00,48,61,1,Level 2,1,55.58,0-2,2024-02-25,2024-02,23,6,2,-1,2,0.08123511961518969,1.5953399005009994,-1
WF_164,IT Support Ticket,TASK_164,Validation,Low,Customer Service,EMP_69,2024-10-11 01:19:00,2024-10-11 02:18:00,17,59,1,Level 3,7,371.13,7-8,2024-10-11,2024-10,1,4,10,1,1,0.523414808822783,-0.29518322708216027,0
WF_165,IT Support Ticket,TASK_165,Escalation,Critical,Customer Service,EMP_132,2024-06-15 19:32:00,2024-06-15 22:07:00,108,155,1,Level 3,1,288.11,0-2,2024-06-15,2024-06,19,5,6,1,1,0.24130120906280764,-0.5700892908261775,0
WF_166,Customer Complaint,TASK_166,Escalation,Critical,Finance,EMP_106,2024-03-11 01:56:00,2024-03-11 06:25:00,201,269,1,Level 2,3,329.26,3-4,2024-03-11,2024-03,1,0,3,1,0,1.6625152090098076,-0.308434032708366,4
WF_167,HR Onboarding,TASK_167,Data Entry,High,Customer Service,EMP_25,2024-01-16 18:45:00,2024-01-16 21:31:00,141,166,1,Level 2,3,481.28,3-4,2024-01-16,2024-01,18,1,1,1,1,0.18014320242382628,-0.39122005974600144,0
WF_168,Purchase Order,TASK_168,Validation,High,HR,EMP_122,2024-10-31 11:56:00,2024-10-31 13:39:00,95,103,1,Level 2,4,495.69,3-4,2024-10-31,2024-10,11,3,10,1,3,-0.7015740082720059,-1.458585211509198,1
WF_169,HR Onboarding,TASK_169,Escalation,High,HR,EMP_139,2024-04-18 16:24:00,2024-04-18 18:58:00,159,154,0,Level 3,8,285.58,7-8,2024-04-18,2024-04,16,3,4,1,3,-0.6332667109135001,-1.3769457214516718,1
WF_170,IT Support Ticket,TASK_170,Validation,Critical,Operations,EMP_22,2024-05-29 01:24:00,2024-05-29 07:13:00,238,349,1,Level 2,7,177.94,7-8,2024-05-29,2024-05,1,2,5,-1,2,-0.422641045896208,1.968780465023492,-1
WF_171,IT Support Ticket,TASK_171,Escalation,Low,Finance,EMP_108,2024-04-05 16:13:00,2024-04-05 19:35:00,117,202,1,Level 2,1,188.28,0-2,2024-04-05,2024-04,16,4,4,1,0,1.8141388718569056,-0.47427199081302196,4
WF_172,IT Support Ticket,TASK_172,Validation,Medium,HR,EMP_83,2024-09-12 12:17:00,2024-09-12 13:50:00,75,93,1,Level 3,8,314.64,7-8,2024-09-12,2024-09,12,3,9,1,3,-0.523134325439226,-1.3758961882180567,1
WF_173,IT Support Ticket,TASK_173,Data Entry,High,Operations,EMP_126,2024-12-10 12:20:00,2024-12-10 14:28:00,61,128,1,Level 3,2,403.15,0-2,2024-12-10,2024-12,12,1,12,1,2,-0.17726800960341033,1.8162969960484268,3
WF_174,Purchase Order,TASK_174,Review,High,IT,EMP_108,2024-10-08 23:34:00,2024-10-09 03:42:00,155,248,1,Level 2,8,87.14,7-8,2024-10-08,2024-10,23,1,10,1,1,-1.3244463229753458,0.19609981470829985,5
WF_175,IT Support Ticket,TASK_175,Review,High,Operations,EMP_110,2024-03-23 22:15:00,2024-03-23 22:42:00,29,27,0,Level 3,10,80.58,9-10,2024-03-23,2024-03,22,5,3,-1,2,0.32545981497611537,1.9835143355538423,-1
WF_176,HR Onboarding,TASK_176,Approval,Critical,HR,EMP_138,2024-09-22 06:41:00,2024-09-22 11:08:00,151,267,1,Level 2,4,285.13,3-4,2024-09-22,2024-09,6,6,9,1,3,-0.9424385485579546,-1.524050143933013,1
WF_177,Customer Complaint,TASK_177,Review,Low,IT,EMP_44,2024-05-19 15:08:00,2024-05-19 16:22:00,55,74,1,Level 2,9,189.56,9-10,2024-05-19,2024-05,15,6,5,1,1,-0.9977185672813069,0.2509334007839812,-1
WF_178,Customer Complaint,TASK_178,Validation,Medium,IT,EMP_29,2024-10-03 06:12:00,2024-10-03 06:39:00,21,27,1,Level 1,1,189.85,0-2,2024-10-03,2024-10,6,3,10,-1,1,-1.0694327834316943,-0.0995347555367253,-1
WF_179,Customer Complaint,TASK_179,Data Entry,Critical,Operations,EMP_71,2024-03-18 21:18:00,2024-03-19 01:43:00,197,265,1,Level 1,1,479.16,0-2,2024-03-18,2024-03,21,0,3,1,2,-0.5042554566833124,1.8381638636696758,-1
WF_180,IT Support Ticket,TASK_180,Data Entry,Medium,Finance,EMP_97,2024-09-09 06:13:00,2024-09-09 10:13:00,213,240,1,Level 2,7,124.97,7-8,2024-09-09,2024-09,6,0,9,1,0,1.8887252254219178,-0.2406927412437404,4
WF_181,Purchase Order,TASK_181,Review,Critical,Customer Service,EMP_10,2024-10-23 15:55:00,2024-10-23 19:10:00,105,195,1,Level 3,5,105.18,5-6,2024-10-23,2024-10,15,2,10,1,1,0.32031874649552433,-0.4778825541287182,0
WF_182,HR Onboarding,TASK_182,Data Entry,Low,Customer Service,EMP_3,2024-07-25 02:48:00,2024-07-25 06:28:00,127,220,1,Level 1,10,279.64,9-10,2024-07-25,2024-07,2,3,7,1,1,0.301075965025804,-0.17714110529820135,0
WF_183,IT Support Ticket,TASK_183,Escalation,Low,Finance,EMP_122,2024-07-05 21:11:00,2024-07-05 23:34:00,125,143,1,Level 3,7,157.05,7-8,2024-07-05,2024-07,21,4,7,1,0,2.0697466018429362,-0.24570771484288328,4
WF_184,IT Support Ticket,TASK_184,Escalation,Medium,HR,EMP_28,2024-02-01 22:16:00,2024-02-02 02:05:00,119,229,1,Level 2,7,58.47,7-8,2024-02-01,2024-02,22,3,2,1,3,-0.7095856435537174,-1.511366498363811,1
WF_185,IT Support Ticket,TASK_185,Approval,Low,IT,EMP_43,2024-08-23 07:01:00,2024-08-23 09:29:00,153,148,0,Level 2,9,442.49,9-10,2024-08-23,2024-08,7,4,8,1,1,-1.2515053786454355,0.38597766156116375,5
WF_186,Customer Complaint,TASK_186,Approval,High,Finance,EMP_38,2024-12-05 03:01:00,2024-12-05 05:33:00,112,152,1,Level 2,10,235.0,9-10,2024-12-05,2024-12,3,3,12,1,0,2.081371457940347,-0.0791537187459102,4
WF_187,IT Support Ticket,TASK_187,Validation,Medium,Finance,EMP_77,2024-01-17 07:35:00,2024-01-17 12:11:00,178,276,1,Level 2,6,423.58,5-6,2024-01-17,2024-01,7,2,1,1,0,1.6713213842983092,-0.1345529173277183,4
WF_188,Invoice Approval,TASK_188,Data Entry,Low,Finance,EMP_26,2024-01-27 00:17:00,2024-01-27 01:49:00,55,92,1,Level 1,4,303.55,3-4,2024-01-27,2024-01,0,5,1,1,0,2.048690538780063,-0.3148334028966572,4
WF_189,Purchase Order,TASK_189,Validation,Critical,IT,EMP_39,2024-08-20 20:00:00,2024-08-21 00:05:00,230,245,1,Level 2,3,495.34,3-4,2024-08-20,2024-08,20,1,8,1,1,-1.592286186970668,0.17554947818068722,5
WF_190,HR Onboarding,TASK_190,Data Entry,High,HR,EMP_117,2024-06-16 05:55:00,2024-06-16 08:56:00,90,181,1,Level 2,6,467.42,5-6,2024-06-16,2024-06,5,6,6,1,3,-0.8046591845810697,-1.3705169878551315,1
WF_191,Invoice Approval,TASK_191,Validation,Medium,HR,EMP_14,2024-05-05 11:40:00,2024-05-05 14:22:00,124,162,1,Level 2,6,253.48,5-6,2024-05-05,2024-05,11,6,5,1,3,-0.6773595192289859,-1.4756703537035532,1
WF_192,Invoice Approval,TASK_192,Review,High,Customer Service,EMP_25,2024-02-03 21:55:00,2024-02-03 23:03:00,28,68,1,Level 1,3,487.61,3-4,2024-02-03,2024-02,21,5,2,1,1,0.3739074559218186,-0.40862353553095965,-1
WF_193,HR Onboarding,TASK_193,Escalation,Medium,Operations,EMP_86,2024-09-09 15:31:00,2024-09-09 18:13:00,50,162,1,Level 1,10,241.08,9-10,2024-09-09,2024-09,15,0,9,1,2,-0.012031622269002841,2.087533546432658,3
WF_194,Invoice Approval,TASK_194,Approval,Medium,HR,EMP_16,2024-06-26 02:45:00,2024-06-26 06:17:00,151,212,1,Level 3,1,241.78,0-2,2024-06-26,2024-06,2,2,6,1,3,-0.8763032686801918,-1.6838119556477333,1
WF_195,Purchase Order,TASK_195,Review,Critical,HR,EMP_37,2024-09-24 08:17:00,2024-09-24 10:30:00,86,133,1,Level 2,4,421.88,3-4,2024-09-24,2024-09,8,1,9,1,3,-0.7309160690206579,-1.4872548975292779,1
WF_196,Customer Complaint,TASK_196,Review,Low,Finance,EMP_136,2024-07-31 04:46:00,2024-07-31 07:36:00,59,170,1,Level 1,7,273.55,7-8,2024-07-31,2024-07,4,2,7,1,0,1.9670502252401612,-0.1849806659998478,4
WF_197,Purchase Order,TASK_197,Review,Critical,IT,EMP_142,2024-06-14 15:20:00,2024-06-14 17:28:00,50,128,1,Level 3,6,440.56,5-6,2024-06-14,2024-06,15,4,6,1,1,-1.2727881780130572,0.25309339330826597,5
WF_198,HR Onboarding,TASK_198,Data Entry,High,Customer Service,EMP_58,2024-05-12 09:57:00,2024-05-12 12:57:00,126,180,1,Level 3,9,216.35,9-10,2024-05-12,2024-05,9,6,5,1,1,0.3869119190845622,-0.2580072229192407,0
WF_199,HR Onboarding,TASK_199,Escalation,High,Operations,EMP_124,2024-06-25 04:54:00,2024-06-25 07:40:00,148,166,1,Level 3,6,148.25,5-6,2024-06-25,2024-06,4,1,6,1,2,-0.06422793028004826,1.8740439316861148,3
WF_200,Customer Complaint,TASK_200,Data Entry,Low,HR,EMP_31,2024-09-14 18:07:00,2024-09-14 22:49:00,177,282,1,Level 2,10,448.45,9-10,2024-09-14,2024-09,18,5,9,1,3,-0.9162708948081378,-1.1880567352098075,1
WF_201,HR Onboarding,TASK_201,Validation,Critical,HR,EMP_142,2024-09-06 03:46:00,2024-09-06 07:58:00,164,252,1,Level 3,10,238.71,9-10,2024-09-06,2024-09,3,4,9,1,3,-0.7686774338278953,-1.2935129407833896,1
WF_202,Purchase Order,TASK_202,Approval,High,HR,EMP_5,2024-04-06 19:59:00,2024-04-06 22:08:00,112,129,1,Level 3,7,66.68,7-8,2024-04-06,2024-04,19,5,4,1,3,-0.5125971761746122,-1.5282969693746773,1
WF_203,IT Support Ticket,TASK_203,Validation,Low,Operations,EMP_58,2024-01-10 19:26:00,2024-01-10 21:09:00,56,103,1,Level 2,2,375.19,0-2,2024-01-10,2024-01,19,2,1,1,2,-0.11550451064101586,1.7978677522281568,3
WF_204,IT Support Ticket,TASK_204,Review,Low,Operations,EMP_36,2024-01-29 23:01:00,2024-01-30 02:11:00,134,190,1,Level 2,10,470.49,9-10,2024-01-29,2024-01,23,0,1,1,2,-0.16381999266250752,2.201877849749654,3
WF_205,Customer Complaint,TASK_205,Data Entry,Critical,HR,EMP_97,2024-08-05 19:11:00,2024-08-05 23:31:00,155,260,1,Level 1,3,111.02,3-4,2024-08-05,2024-08,19,0,8,1,3,-0.8765224136504804,-1.650468137625721,1
WF_206,Purchase Order,TASK_206,Escalation,Low,Operations,EMP_147,2024-09-07 14:31:00,2024-09-07 15:38:00,18,67,1,Level 1,7,155.9,7-8,2024-09-07,2024-09,14,5,9,1,2,0.15171334069881856,1.8996595516976273,6
WF_207,Customer Complaint,TASK_207,Approval,Critical,HR,EMP_142,2024-07-25 04:33:00,2024-07-25 06:53:00,58,140,1,Level 3,8,136.52,7-8,2024-07-25,2024-07,4,3,7,1,3,-0.5430451518674927,-1.4503686049236075,1
WF_208,Customer Complaint,TASK_208,Review,Low,HR,EMP_67,2024-09-23 01:29:00,2024-09-23 05:26:00,131,237,1,Level 2,6,85.44,5-6,2024-09-23,2024-09,1,0,9,1,3,-0.7575895585378151,-1.5395467718116915,1
WF_209,Invoice Approval,TASK_209,Validation,Low,Customer Service,EMP_30,2024-07-12 10:10:00,2024-07-12 14:06:00,232,236,1,Level 1,1,280.93,0-2,2024-07-12,2024-07,10,4,7,1,1,0.08196153943647373,-0.556626264606108,0
WF_210,Customer Complaint,TASK_210,Escalation,High,Customer Service,EMP_94,2024-05-12 18:13:00,2024-05-12 20:21:00,114,128,1,Level 3,1,256.35,0-2,2024-05-12,2024-05,18,6,5,1,1,0.30865770326168585,-0.5907323049182099,0
WF_211,Customer Complaint,TASK_211,Approval,Medium,Customer Service,EMP_26,2024-07-11 13:47:00,2024-07-11 15:50:00,10,123,1,Level 3,7,476.33,7-8,2024-07-11,2024-07,13,3,7,1,1,0.35127840037996466,-0.23210016830689342,0
WF_212,HR Onboarding,TASK_212,Review,Critical,Operations,EMP_56,2024-09-21 08:04:00,2024-09-21 11:05:00,89,181,1,Level 1,4,235.85,3-4,2024-09-21,2024-09,8,5,9,1,2,-0.17226916843933104,1.833397225117603,3
WF_213,Customer Complaint,TASK_213,Validation,Low,HR,EMP_11,2024-11-14 09:13:00,2024-11-14 14:15:00,218,302,1,Level 1,2,84.79,0-2,2024-11-14,2024-11,9,3,11,1,3,-0.9704800568691159,-1.6967365172285784,-1
WF_214,Purchase Order,TASK_214,Data Entry,Low,HR,EMP_139,2024-08-29 03:04:00,2024-08-29 04:43:00,81,99,1,Level 2,4,415.19,3-4,2024-08-29,2024-08,3,3,8,1,3,-0.659985876811971,-1.4974961852996913,1
WF_215,Purchase Order,TASK_215,Review,Low,Operations,EMP_52,2024-02-12 02:54:00,2024-02-12 06:05:00,88,191,1,Level 2,8,58.59,7-8,2024-02-12,2024-02,2,0,2,1,2,-0.03549253477293113,1.9220418077604038,3
WF_216,Purchase Order,TASK_216,Review,Low,IT,EMP_86,2024-04-05 05:48:00,2024-04-05 10:02:00,186,254,1,Level 2,6,161.52,5-6,2024-04-05,2024-04,5,4,4,1,1,-1.4089371937779938,0.14732647416649036,5
